first_num,id,text,memory,output,second_num
135,135_41,"			 of 6 Downloaded from https://www.science.org at University of California San Diego on November 07, 2024","{""perovskite_composition"": null, ""electron_transport_layer"": ""C60"", ""hole_transport_layer"": ""11-dimethoxy-7H-dibenzo[c,4-(3,g]carbazol-7-yl)butyl)phosphonic acid"", ""structure_pin_nip"": ""PIN"", ""test_1"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": ""4-trifluorophenylethylammonium iodide"", ""humidity"": null, ""temperature"": ""25"", ""time"": ""1200"", ""control_pce"": null, ""treated_pce"": ""25.6"", ""control_voc"": null, ""treated_voc"": ""1.19"", ""efficiency_cont"": null, ""efficiency_tret"": ""85""}, ""test_2_2"": {""stability_type"": ""ISOSL2"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""85"", ""time"": ""1200"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""65""}, ""test_1_2"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""85"", ""time"": ""800"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""53""}, ""test_2"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""65"", ""time"": null, ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""85""}, ""test_3"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""65"", ""time"": null, ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""90""}, ""test_3_2"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""85"", ""time"": ""1200"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""74""}}","{""perovskite_composition"": null, ""electron_transport_layer"": ""C60"", ""hole_transport_layer"": ""11-dimethoxy-7H-dibenzo[c,4-(3,g]carbazol-7-yl)butyl)phosphonic acid"", ""structure_pin_nip"": ""PIN"", ""test_1"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": ""4-trifluorophenylethylammonium iodide"", ""humidity"": null, ""temperature"": ""25"", ""time"": ""1200"", ""control_pce"": null, ""treated_pce"": ""25.6"", ""control_voc"": null, ""treated_voc"": ""1.19"", ""efficiency_cont"": null, ""efficiency_tret"": ""85""}, ""test_2_2"": {""stability_type"": ""ISOSL2"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""85"", ""time"": ""1200"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""65""}, ""test_1_2"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""85"", ""time"": ""800"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""53""}, ""test_2"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""65"", ""time"": null, ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""85""}, ""test_3"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""65"", ""time"": null, ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""90""}, ""test_3_2"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""85"", ""time"": ""1200"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""74""}}",41
136,136_73,"			 H, phenyl-H), 8.07 (d, J = 21.2 Hz, 1 H, olefin-H), 7.73 (d, J = 8.6 Hz, 2 H, phenyl-H), 7.54 (d, J = 2.5 Hz, 2 H, phenyl-H), 7.46 (d, J =","{""perovskite_composition"": ""Cs0.05(FA0.95MA0.05)0.95Pb(I0.95Br0.05)3"", ""electron_transport_layer"": ""C60"", ""hole_transport_layer"": ""[2-(9H-carbazol-9yl)ethyl]phosphonic acid"", ""structure_pin_nip"": null, ""test_1"": {""stability_type"": ""ISOSL1"", ""passivating_molecule"": null, ""humidity"": ""30-40"", ""temperature"": ""45"", ""time"": ""2000"", ""control_pce"": null, ""treated_pce"": ""23.4"", ""control_voc"": null, ""treated_voc"": ""1.17"", ""efficiency_cont"": null, ""efficiency_tret"": ""90""}, ""test_2"": {""stability_type"": ""ISOSD"", ""passivating_molecule"": null, ""humidity"": ""85"", ""temperature"": ""85"", ""time"": ""500"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""95""}}","{""perovskite_composition"": ""Cs0.05(FA0.95MA0.05)0.95Pb(I0.95Br0.05)3"", ""electron_transport_layer"": ""C60"", ""hole_transport_layer"": ""[2-(9H-carbazol-9yl)ethyl]phosphonic acid"", ""structure_pin_nip"": null, ""test_1"": {""stability_type"": ""ISOSL1"", ""passivating_molecule"": null, ""humidity"": ""30-40"", ""temperature"": ""45"", ""time"": ""2000"", ""control_pce"": null, ""treated_pce"": ""23.4"", ""control_voc"": null, ""treated_voc"": ""1.17"", ""efficiency_cont"": null, ""efficiency_tret"": ""90""}, ""test_2"": {""stability_type"": ""ISOSD"", ""passivating_molecule"": null, ""humidity"": ""85"", ""temperature"": ""85"", ""time"": ""500"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""95""}}",73
137,137_48,"			 of 6 Downloaded from https://www.science.org at University of California San Diego on November 07, 2024","{""perovskite_composition"": null, ""electron_transport_layer"": ""C60"", ""hole_transport_layer"": null, ""structure_pin_nip"": ""PIN"", ""test_1"": {""stability_type"": ""ISOSD2"", ""passivating_molecule"": ""3-diammonium iodide,propane-1"", ""humidity"": null, ""temperature"": ""85"", ""time"": ""1600"", ""control_pce"": null, ""treated_pce"": ""26.4"", ""control_voc"": null, ""treated_voc"": ""1.17"", ""efficiency_cont"": ""84"", ""efficiency_tret"": ""95""}, ""test_2"": {""stability_type"": ""ISOSL3"", ""passivating_molecule"": null, ""humidity"": ""50"", ""temperature"": ""65"", ""time"": ""2000"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""70"", ""efficiency_tret"": ""96""}}","{""perovskite_composition"": null, ""electron_transport_layer"": ""C60"", ""hole_transport_layer"": null, ""structure_pin_nip"": ""PIN"", ""test_1"": {""stability_type"": ""ISOSD2"", ""passivating_molecule"": ""3-diammonium iodide,propane-1"", ""humidity"": null, ""temperature"": ""85"", ""time"": ""1600"", ""control_pce"": null, ""treated_pce"": ""26.4"", ""control_voc"": null, ""treated_voc"": ""1.17"", ""efficiency_cont"": ""84"", ""efficiency_tret"": ""95""}, ""test_2"": {""stability_type"": ""ISOSL3"", ""passivating_molecule"": null, ""humidity"": ""50"", ""temperature"": ""65"", ""time"": ""2000"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""70"", ""efficiency_tret"": ""96""}}",48
138,138_31," MPA on SnO 2(110). In all the scenarios, an in-plane SnO 2 (110) simulation cell of 22.690 Å × 27.756 Å with 45 Å of vacuum between the slab repetitions was used. AIMD was also used to estimate the interaction energy of 2PACz and 3-MPA with the SnO 2 (110) surface. The final AIMD configurations were relaxed with DFT to extract the interaction energies of the molecules. Binding energies were calculated as ΔE b = E tot - E S - E mol , where E tot is the energy of the final relaxed configuration (molecule on SnO 2 ( 2 substrate, five scenarios were simulated: (1) a single molecule (2PCAz or 3-MPA) on SnO 2 (110); (2) one 2PACz and one 3-MPA concurrently on SnO 2 (110); (3) two 2PACz and one 3-MPA on SnO 2 (110); (4) four 2PACz and one 3-MPA on SnO 2 (110); and (5) six 2PACz and one 3-","{""perovskite_composition"": ""Cs0.05MA0.10FA0.85PbI3"", ""electron_transport_layer"": null, ""hole_transport_layer"": null, ""structure_pin_nip"": ""NIP"", ""test_1"": {""stability_type"": ""ISOSL3"", ""passivating_molecule"": null, ""humidity"": ""50"", ""temperature"": ""65"", ""time"": ""1000"", ""control_pce"": null, ""treated_pce"": ""25.3"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""95""}}","{""perovskite_composition"": ""Cs0.05MA0.10FA0.85PbI3"", ""electron_transport_layer"": null, ""hole_transport_layer"": null, ""structure_pin_nip"": ""NIP"", ""test_1"": {""stability_type"": ""ISOSL3"", ""passivating_molecule"": null, ""humidity"": ""50"", ""temperature"": ""65"", ""time"": ""1000"", ""control_pce"": null, ""treated_pce"": ""25.3"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""95""}}",31
139,139_45," Table 7 . 7 Suggested checklist for reporting data from specifically damp-heat stability test following ISOS D-3 protocols. Key aspects Characteristics Details to be reported Initial solar cell J-V curves Light source: Xe lamp, 1 sun; Scan speed: 0.2 characterization V/s; Direction: reverse MPP tracking or Not relevant photocurrent at MPP EQE/IPCE spectra Not relevant Encapsulation Wiring Copper foil tape (1181, 3M Corp., USA) Front-and back- Quartz glass attached with rubber ring side encapsulation layers Edge sealant Epoxy (4040T3, Jieweiman Corp., Suzhou, China) Geometry Sandwiched by quartz glass Ageing Light In dark conditions Temperature 85℃ Atmosphere Environmental chamber, 85%RH Electrical bias OC condition Cycling procedure Not relevant Comply with ISOS-D3 known protocols Ageing time Stress for 14 days Measurements Periodically 12 hours for the first three days; 24 hours for during ageing recorded J-V curves the rest days Recovery before Cool down in a N2 glovebox for 30 mins. measurements","{""perovskite_composition"": ""FA0.95Cs0.05PbI3"", ""electron_transport_layer"": ""C60"", ""hole_transport_layer"": ""poly(triaryl)amine"", ""structure_pin_nip"": ""PIN"", ""test_1"": {""stability_type"": ""ISOSL1"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""2500"", ""control_pce"": ""25.40"", ""treated_pce"": ""23.54"", ""control_voc"": ""1.145"", ""treated_voc"": ""1.164"", ""efficiency_cont"": ""80"", ""efficiency_tret"": ""92""}, ""test_2"": {""stability_type"": ""ISOSD3"", ""passivating_molecule"": null, ""humidity"": ""85"", ""temperature"": ""85"", ""time"": ""300"", ""control_pce"": ""19.2"", ""treated_pce"": ""21.8"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""80"", ""efficiency_tret"": ""90""}}","{""perovskite_composition"": ""FA0.95Cs0.05PbI3"", ""electron_transport_layer"": ""C60"", ""hole_transport_layer"": ""poly(triaryl)amine"", ""structure_pin_nip"": ""PIN"", ""test_1"": {""stability_type"": ""ISOSL1"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""2500"", ""control_pce"": ""25.40"", ""treated_pce"": ""23.54"", ""control_voc"": ""1.145"", ""treated_voc"": ""1.164"", ""efficiency_cont"": ""80"", ""efficiency_tret"": ""92""}, ""test_2"": {""stability_type"": ""ISOSD3"", ""passivating_molecule"": null, ""humidity"": ""85"", ""temperature"": ""85"", ""time"": ""300"", ""control_pce"": ""19.2"", ""treated_pce"": ""21.8"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""80"", ""efficiency_tret"": ""90""}}",45
140,140_33," Fig. 1 | 1 Interaction between FAI and HFB. a, FTIR spectra of FAI, HFB or mixed FAI and HFB. b,1  H NMR of FAI and FAI with HFB in DMSO-d 6 . c, C-V measurement of iodine ion activity of FAI or FAI with HFB. The electrode oxidation potential E I -of FAI (0.2 mg ml -1 ) in IPA at 293 K is +0.245 V, which dropped to +0.197 V of FAI with the addition of HFB (E ) I --HFB . The activity of iodide without (γ ) I -and with (γ ) I --HFB HFB could be compared using the Nernst equation ratio is determined to be 2.2, indicating the substantially reduced activity of iodide ions. The decrease in the ion activity ultimately leads to a decrease in the chemical potential of FAI, which retards the reaction between FAI and PbI 2 .Extended DataFig. 2 | DFT calculations for the FAI⋯HFB⋯PbI 2 threecomponent system. DFT-calculated Gibbs energy of three reactions in gas phase (a) and the implicit solvent model (solvent = DMF) (b). According to the implicit solvent model, we observed that the Gibbs energy of reaction 1 (-3.19 kcal mol -1","{""perovskite_composition"": ""FAPbI 3"", ""electron_transport_layer"": null, ""hole_transport_layer"": null, ""structure_pin_nip"": null, ""test_1"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""50+-5"", ""time"": ""1258"", ""control_pce"": null, ""treated_pce"": ""25.8"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""94""}}","{""perovskite_composition"": ""FAPbI 3"", ""electron_transport_layer"": null, ""hole_transport_layer"": null, ""structure_pin_nip"": null, ""test_1"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""50+-5"", ""time"": ""1258"", ""control_pce"": null, ""treated_pce"": ""25.8"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""94""}}",33
141,141_24," Fig. 5 . 5 Fig. 5. (Color online) (a, b) SIMS profiles of I À and Ag + ions for the C 60 control device (a) and Cl 6 SubPc/C 60 device (b) before and after aging; (c, d) Lateral EELS mapping of the aged C 60 control device (c) and Cl 6 SubPc/C 60 (d) device.","{""perovskite_composition"": null, ""electron_transport_layer"": ""boron chloride subphthalocyanine"", ""hole_transport_layer"": null, ""structure_pin_nip"": ""PIN"", ""test_1"": {""stability_type"": ""ISOSD"", ""passivating_molecule"": null, ""humidity"": ""85"", ""temperature"": ""85"", ""time"": ""816"", ""control_pce"": null, ""treated_pce"": ""21.3"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""80"", ""efficiency_tret"": ""80""}, ""test_2"": {""stability_type"": ""ISOSO1"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""1272"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""95""}}","{""perovskite_composition"": null, ""electron_transport_layer"": ""boron chloride subphthalocyanine"", ""hole_transport_layer"": null, ""structure_pin_nip"": ""PIN"", ""test_1"": {""stability_type"": ""ISOSD"", ""passivating_molecule"": null, ""humidity"": ""85"", ""temperature"": ""85"", ""time"": ""816"", ""control_pce"": null, ""treated_pce"": ""21.3"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""80"", ""efficiency_tret"": ""80""}, ""test_2"": {""stability_type"": ""ISOSO1"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""1272"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""95""}}",24
142,142_25,"			 Joule 2, 2706-2721, December 19, 2018 2719","{""perovskite_composition"": null, ""electron_transport_layer"": null, ""hole_transport_layer"": null, ""structure_pin_nip"": null, ""test_2"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""85"", ""time"": null, ""control_pce"": null, ""treated_pce"": ""16.13"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""74""}, ""test_1"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": ""65"", ""temperature"": null, ""time"": ""1200"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""71""}}","{""perovskite_composition"": null, ""electron_transport_layer"": null, ""hole_transport_layer"": null, ""structure_pin_nip"": null, ""test_2"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""85"", ""time"": null, ""control_pce"": null, ""treated_pce"": ""16.13"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""74""}, ""test_1"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": ""65"", ""temperature"": null, ""time"": ""1200"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""71""}}",25
143,143_24,"			 ACS Appl. Energy Mater. 2020, 3, 114-121","{""perovskite_composition"": ""(FAPbI3)0.77(MAPbBr3)0.14(CsPbI3)0.09"", ""electron_transport_layer"": null, ""hole_transport_layer"": ""copper(I) thiocyanate"", ""structure_pin_nip"": null, ""test_1"": {""stability_type"": null, ""passivating_molecule"": ""phenylethylammonium lead iodide"", ""humidity"": null, ""temperature"": null, ""time"": null, ""control_pce"": null, ""treated_pce"": ""18.01"", ""control_voc"": null, ""treated_voc"": ""1.102"", ""efficiency_cont"": null, ""efficiency_tret"": null}, ""test_2"": {""stability_type"": null, ""passivating_molecule"": ""fluorophenylethylammonium lead iodide"", ""humidity"": null, ""temperature"": null, ""time"": null, ""control_pce"": ""18.09"", ""treated_pce"": ""18.03"", ""control_voc"": ""1.130"", ""treated_voc"": ""1.085"", ""efficiency_cont"": null, ""efficiency_tret"": null}}","{""perovskite_composition"": ""(FAPbI3)0.77(MAPbBr3)0.14(CsPbI3)0.09"", ""electron_transport_layer"": null, ""hole_transport_layer"": ""copper(I) thiocyanate"", ""structure_pin_nip"": null, ""test_1"": {""stability_type"": null, ""passivating_molecule"": ""phenylethylammonium lead iodide"", ""humidity"": null, ""temperature"": null, ""time"": null, ""control_pce"": null, ""treated_pce"": ""18.01"", ""control_voc"": null, ""treated_voc"": ""1.102"", ""efficiency_cont"": null, ""efficiency_tret"": null}, ""test_2"": {""stability_type"": null, ""passivating_molecule"": ""fluorophenylethylammonium lead iodide"", ""humidity"": null, ""temperature"": null, ""time"": null, ""control_pce"": ""18.09"", ""treated_pce"": ""18.03"", ""control_voc"": ""1.130"", ""treated_voc"": ""1.085"", ""efficiency_cont"": null, ""efficiency_tret"": null}}",24
144,#:144_62,"			 Y. Han, et al., From distortion to disconnection: linear alkyl diammonium cations tune structure and photoluminescence of lead bromide perovskites, Adv. Opt. Mater., 2020, 8, 1902051.","{""perovskite_composition"": null, ""electron_transport_layer"": ""C60"", ""hole_transport_layer"": ""Poly(3,4-ethylenedioxythiophene):Poly(styrene sulfonate)"", ""structure_pin_nip"": ""PIN"", ""test_1"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": ""ethylenediammonium diiodide"", ""humidity"": null, ""temperature"": null, ""time"": ""200"", ""control_pce"": ""19.6"", ""treated_pce"": ""23.6"", ""control_voc"": ""0.79"", ""treated_voc"": ""0.89"", ""efficiency_cont"": ""60"", ""efficiency_tret"": ""80""}, ""test_2"": {""stability_type"": null, ""passivating_molecule"": ""ethylenediammonium diiodide"", ""humidity"": null, ""temperature"": null, ""time"": ""180"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""65""}}","{""perovskite_composition"": null, ""electron_transport_layer"": ""C60"", ""hole_transport_layer"": ""Poly(3,4-ethylenedioxythiophene):Poly(styrene sulfonate)"", ""structure_pin_nip"": ""PIN"", ""test_1"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": ""ethylenediammonium diiodide"", ""humidity"": null, ""temperature"": null, ""time"": ""200"", ""control_pce"": ""19.6"", ""treated_pce"": ""23.6"", ""control_voc"": ""0.79"", ""treated_voc"": ""0.89"", ""efficiency_cont"": ""60"", ""efficiency_tret"": ""80""}, ""test_2"": {""stability_type"": null, ""passivating_molecule"": ""ethylenediammonium diiodide"", ""humidity"": null, ""temperature"": null, ""time"": ""180"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""65""}}",62
